"","n","lm_intercept","k","R2","RMSE","MAE"
"56",65,TRUE,7,-0.366346421609714,0.217335387662961,0.191097368421053
"57",66,TRUE,7,-0.366346421609714,0.217335387662961,0.191097368421053
"58",67,TRUE,9,-0.523556582451054,0.229498223550618,0.195615808823529
"59",68,TRUE,9,-0.523556582451054,0.229498223550618,0.195615808823529
"60",69,TRUE,9,-0.523556582451054,0.229498223550618,0.195615808823529
"61",70,TRUE,5,-0.234902719644595,0.206617169530535,0.179222794117647
"62",71,TRUE,5,-0.245929036063376,0.207537551079633,0.18255
"63",72,TRUE,5,-0.245929036063376,0.207537551079633,0.18255
"64",73,TRUE,5,-0.245929036063376,0.207537551079634,0.18255
"65",74,TRUE,5,-0.245929036063376,0.207537551079633,0.18255
"66",75,TRUE,5,-0.234902719644595,0.206617169530535,0.179222794117647
"67",76,TRUE,5,-0.230398493303405,0.206240014044719,0.178539338235294
"68",77,TRUE,5,-0.234902719644595,0.206617169530535,0.179222794117647
"69",78,TRUE,5,-0.230398493303405,0.206240014044719,0.178539338235294
"70",79,TRUE,5,-0.199189500532873,0.203607580412593,0.176946691176471
"71",80,TRUE,5,-0.230398493303405,0.206240014044719,0.178539338235294
"72",81,TRUE,5,-0.230398493303405,0.206240014044719,0.178539338235294
"73",82,TRUE,5,-0.230398493303405,0.206240014044719,0.178539338235294
"74",83,TRUE,5,-0.230398493303405,0.206240014044719,0.178539338235294
"75",84,TRUE,5,-0.230398493303405,0.206240014044719,0.178539338235294
"76",85,TRUE,5,-0.220662444667805,0.205422412744744,0.176751838235294
"77",86,TRUE,5,-0.230398493303405,0.206240014044719,0.178539338235294
"78",87,TRUE,5,-0.230398493303405,0.206240014044719,0.178539338235294
"79",88,TRUE,5,-0.230398493303405,0.206240014044719,0.178539338235294
"80",89,TRUE,7,-0.369266841040906,0.217567529265082,0.188784539473684
"81",90,TRUE,7,-0.369266841040906,0.217567529265082,0.188784539473684
"82",91,TRUE,7,-0.4373433730247,0.222910383864827,0.192742763157895
"83",92,TRUE,7,-0.369266841040906,0.217567529265082,0.188784539473684
"84",93,TRUE,7,-0.371951573760024,0.21778071803503,0.189905592105263
"85",94,TRUE,7,-0.371951573760024,0.21778071803503,0.189905592105263
"86",95,TRUE,5,-0.220933863780627,0.205445249717505,0.176669117647059
"87",96,TRUE,5,-0.220933863780627,0.205445249717505,0.176669117647059
"88",97,TRUE,5,-0.220933863780627,0.205445249717505,0.176669117647059
"89",98,TRUE,5,-0.220933863780627,0.205445249717505,0.176669117647059
"90",99,TRUE,5,-0.240212517536294,0.207060896233777,0.178456617647059
"91",100,TRUE,5,-0.240212517536294,0.207060896233777,0.178456617647059
"92",101,TRUE,5,-0.17454887260079,0.201504885654105,0.16946875
"93",102,TRUE,5,-0.17454887260079,0.201504885654105,0.16946875
"94",103,TRUE,5,-0.160308597624,0.200279634150695,0.166997794117647
"95",104,TRUE,5,-0.215288439029557,0.204969724564939,0.174044078947368
"96",105,TRUE,5,-0.167871606358346,0.200931295427732,0.167574632352941
"97",106,TRUE,5,-0.210144829959537,0.204535505818872,0.173711184210526
"98",107,TRUE,5,-0.210144829959536,0.204535505818872,0.173711184210526
"99",108,TRUE,5,-0.210144829959536,0.204535505818872,0.173711184210526
"100",109,TRUE,5,-0.178897922777127,0.201877601148786,0.170901838235294
"101",110,TRUE,5,-0.178897922777127,0.201877601148786,0.170901838235294
"102",111,TRUE,5,-0.178897922777127,0.201877601148786,0.170901838235294
"103",112,TRUE,5,-0.178897922777127,0.201877601148786,0.170901838235294
"104",113,TRUE,5,-0.178897922777127,0.201877601148786,0.170901838235294
"105",114,TRUE,5,-0.195025399821277,0.203253766537046,0.172471710526316
"106",115,TRUE,5,-0.195025399821277,0.203253766537046,0.172471710526316
"107",116,TRUE,5,-0.213722693506968,0.204837643219306,0.173663157894737
"108",117,TRUE,5,-0.243088228777546,0.207300815831631,0.178355921052632
"109",118,TRUE,5,-0.205971910717831,0.204182553352478,0.175627976190476
"110",119,TRUE,7,-1.11843850209736,0.270618800530594,0.2314625
"111",120,TRUE,5,-0.240869545247103,0.207115736324238,0.178737132352941
